OTU	Kingdom	Phylum	Class	Order	Family	Genus	Specie
OTU_800	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Dialister	
OTU_1087	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_75	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_1834	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	
OTU_1032	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_1955	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
OTU_2372	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1871	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter	
OTU_1154	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_893	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_872	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae		
OTU_1291	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1547	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1207	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_2219	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_1794	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Mucispirillum	schaedleri
OTU_595	Bacteria	Tenericutes	RF3	ML615J-28			
OTU_1278	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Oligella	
OTU_664	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_769	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_1366	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_151	Bacteria	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema	
OTU_978	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Sutterella	
OTU_2199	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_1806	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	luteciae
OTU_852	Bacteria	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema	
OTU_1902	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_1121	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Dialister	
OTU_1400	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae		
OTU_2271	Bacteria	Bacteroidetes	Bacteroidia				
OTU_731	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	
OTU_2352	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae		
OTU_692	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_469	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_553	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_268	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_359	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	
OTU_659	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_910	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_575	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_1148	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_1854	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	
OTU_2136	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1481	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_1408	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_1427	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_2274	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_328	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae		
OTU_1521	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae		
OTU_2371	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae		
OTU_497	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	
OTU_1348	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	
OTU_517	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_106	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megasphaera	
OTU_1025	Bacteria	Proteobacteria	Alphaproteobacteria	RF32			
OTU_2296	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae		
OTU_1494	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	prausnitzii
OTU_1522	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Slackia	
OTU_737	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_2265	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_1859	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
OTU_36	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	nanceiensis
OTU_403	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_445	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_2057	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_1438	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae		
OTU_239	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	
OTU_44	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	copri
OTU_1983	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_2343	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1396	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_593	Bacteria	Synergistetes	Synergistia	Synergistales	Dethiosulfovibrionaceae	TG5	
OTU_2097	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Denitrobacter	
OTU_2366	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1638	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Jeotgalicoccus	
OTU_488	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	
OTU_748	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_25	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	
OTU_122	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1075	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_1909	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	
OTU_2122	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae		
OTU_383	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales			
OTU_2159	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1263	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_2269	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_2261	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	
OTU_197	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_1127	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	
OTU_306	Bacteria	Proteobacteria	Alphaproteobacteria	RF32			
OTU_1138	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_1741	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1197	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_594	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae		
OTU_2151	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	[Ruminococcus]	
OTU_1111	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_678	Bacteria	Cyanobacteria	4C0d-2	YS2			
OTU_814	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_302	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_1954	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_165	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	
OTU_1767	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_2005	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_2028	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1114	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Phascolarctobacterium	
OTU_1253	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Phascolarctobacterium	
OTU_1761	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Phascolarctobacterium	
OTU_823	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]		
OTU_2163	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_762	Bacteria	Firmicutes	Clostridia	Clostridiales	[Mogibacteriaceae]		
OTU_1289	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	
OTU_1214	Bacteria	GN02	BD1-5				
OTU_1722	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_868	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_181	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae		
OTU_1891	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	
OTU_8	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	
OTU_1542	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dietziaceae	Dietzia	
OTU_487	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1245	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Azorhizophilus	
OTU_70	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_1799	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Succiniclasticum	
OTU_1829	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	
OTU_2067	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1417	Bacteria	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema	
OTU_1629	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	RF16		
OTU_1882	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae		
OTU_1867	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	[Weeksellaceae]	Chryseobacterium	
OTU_349	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_520	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_471	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales			
OTU_195	Bacteria	Firmicutes	Bacilli	Turicibacterales	Turicibacteraceae	Turicibacter	
OTU_1471	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]		
OTU_389	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	D168
OTU_883	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Flexispira	
OTU_2138	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_1842	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1774	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1775	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1254	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_363	Bacteria	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema	
OTU_566	Bacteria	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema	
OTU_1222	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_681	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	copri
OTU_1697	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1916	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_2336	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae		
OTU_697	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnobacterium	
OTU_1342	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnobacterium	
OTU_352	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
OTU_483	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_998	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	
OTU_974	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1707	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	
OTU_2250	Bacteria	Cyanobacteria	4C0d-2	YS2			
OTU_2314	Bacteria	Cyanobacteria	4C0d-2	YS2			
OTU_484	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Peptoniphilus	
OTU_2174	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_564	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales			
OTU_509	Bacteria	GN02	BD1-5				
OTU_1623	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_2358	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae		
OTU_2225	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_1585	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_707	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Schwartzia	
OTU_730	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Succinivibrio	
OTU_1705	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Succinivibrio	
OTU_1575	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	
OTU_1777	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_861	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Phascolarctobacterium	
OTU_1625	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae		
OTU_2198	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_154	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	
OTU_96	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_2254	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_188	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_1203	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_1409	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_2008	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_336	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	[Weeksellaceae]		
OTU_1692	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_46	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	
OTU_1997	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_137	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_1872	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_283	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	
OTU_254	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_1299	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	kroppenstedtii
OTU_492	Bacteria	GN02	BD1-5				
OTU_1576	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1678	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1636	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_711	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	
OTU_646	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_683	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_1809	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_1851	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	
OTU_1659	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	
OTU_708	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_2118	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Aeromicrobium	
OTU_2131	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	
OTU_686	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_1711	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Tepidimonas	
OTU_1339	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	
OTU_1509	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_15	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]	[Prevotella]	
OTU_1581	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]	[Prevotella]	
OTU_1819	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]		
OTU_1934	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]	[Prevotella]	
OTU_903	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_2370	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1230	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
OTU_661	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Blvii28	
OTU_536	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
OTU_1007	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Odoribacteraceae]	Odoribacter	
OTU_1220	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_2098	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1739	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_2068	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Odoribacteraceae]	Odoribacter	
OTU_473	Bacteria	Cyanobacteria	4C0d-2	YS2			
OTU_2146	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_2166	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	
OTU_941	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	p-2534-18B5		
OTU_1226	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_1936	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_1907	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Dialister	
OTU_2341	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Dialister	
OTU_1120	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	
OTU_1165	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella	
OTU_2188	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_2379	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_242	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Selenomonas	
OTU_323	Bacteria	Lentisphaerae	[Lentisphaeria]	Victivallales	Victivallaceae		
OTU_2203	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_2235	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	
OTU_1416	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1063	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1018	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]	[Prevotella]	
OTU_138	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]	CF231	
OTU_176	Bacteria	Cyanobacteria	4C0d-2	YS2			
OTU_1791	Bacteria	Cyanobacteria	4C0d-2	YS2			
OTU_81	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae		
OTU_110	Bacteria	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema	
OTU_2228	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	
OTU_2208	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	
OTU_1893	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_402	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales			
OTU_235	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	p-75-a5	
OTU_1911	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	p-75-a5	
OTU_650	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Nesterenkonia	
OTU_460	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	
OTU_2267	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1792	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_214	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	
OTU_576	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	
OTU_37	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	plebeius
OTU_884	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1358	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1131	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_1519	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	
OTU_955	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
OTU_1991	Bacteria	Proteobacteria	Alphaproteobacteria	RF32			
OTU_1152	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_802	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_799	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1218	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_511	Bacteria	Cyanobacteria	4C0d-2	YS2			
OTU_2258	Bacteria	Cyanobacteria	4C0d-2	YS2			
OTU_1365	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	
OTU_398	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_1583	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae		
OTU_1204	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	
OTU_249	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_600	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	
OTU_700	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Varibaculum	
OTU_1462	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_73	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_2165	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae		
OTU_2030	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae		
OTU_2310	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_1052	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_1518	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_382	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_582	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1026	Bacteria	Elusimicrobia	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	Elusimicrobium	
OTU_1022	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_969	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1618	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1847	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae		
OTU_1827	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Plesiomonas	shigelloides
OTU_2224	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	
OTU_2308	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	
