OTU	Kingdom	Phylum	Class	Order	Family	Genus	Specie
OTU_485	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Adlercreutzia	
OTU_167	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_392	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_143	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Adlercreutzia	
OTU_502	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Adlercreutzia	
OTU_319	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	
OTU_433	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	
OTU_329	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_77	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_113	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_415	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_70	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	
OTU_90	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	[Ruminococcus]	gnavus
OTU_284	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_186	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	
OTU_375	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_404	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_35	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]	[Prevotella]	
OTU_63	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_306	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_85	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_468	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_460	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_410	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_163	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_181	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_179	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae		
OTU_154	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_202	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_290	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_359	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_44	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_398	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	
OTU_62	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_210	Bacteria	Firmicutes	Clostridia	Clostridiales	[Mogibacteriaceae]		
OTU_289	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_429	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_180	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae		
OTU_177	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_14	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae		
OTU_408	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae		
OTU_118	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_378	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_232	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	
OTU_93	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_296	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_125	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_391	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_15	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_66	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_365	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_386	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_448	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_131	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_496	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_294	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_198	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_309	Bacteria	Firmicutes	Clostridia	Clostridiales	Dehalobacteriaceae	Dehalobacterium	
OTU_175	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_140	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	
OTU_368	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	
OTU_303	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	
OTU_312	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_351	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_332	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_98	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_383	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_97	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_257	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	
OTU_52	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_407	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_17	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	
OTU_253	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_322	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_483	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_32	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_233	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_26	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	acidifaciens
OTU_183	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_226	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	
OTU_234	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_349	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_331	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_99	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_231	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_388	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_144	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_411	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_245	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7		
OTU_235	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_262	Bacteria	Tenericutes	Mollicutes	RF39			
OTU_400	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	
OTU_7	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae		
OTU_277	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae		
OTU_95	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	
OTU_280	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae		
OTU_1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_33	Bacteria	TM7	TM7-3	CW040	F16		
OTU_126	Bacteria	TM7	TM7-3	CW040	F16		
OTU_484	Bacteria	TM7	TM7-3	CW040	F16		
OTU_8	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_479	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_225	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_121	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_474	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	
OTU_323	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_466	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_297	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	
OTU_441	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_452	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	[Ruminococcus]	gnavus
OTU_16	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	
OTU_304	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	C21_c20
OTU_396	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_328	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_87	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_168	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_316	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_453	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_358	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_367	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_223	Bacteria	Firmicutes	Clostridia	Clostridiales			
